"YEAR","SERIAL","MONTH","HWTFINL","CPSID","STATEFIP","COUNTY","FAMINC","FSSTATUS","FSRAWSCRA","FSSTATUSMD","FSSTMPVALC","FSTOTXPNC","FSRAWSCRM","FSFOODS","FSWROUTY","FSBAL","PERNUM","AGE","SEX","RACE","MARST","VETSTAT","HISPAN","EMPSTAT","EDUC","DIFFANY"
2022,20364,12,5364.5981,20211002013400,17,0,600,1,0,1,999,0,0,1,1,1,1,85,2,200,5,1,0,36,40,1
2022,20366,12,5368.8562,20221102030000,17,0,730,1,0,1,999,110,0,1,99,99,1,61,2,100,6,1,0,10,92,1
2022,20371,12,5081.1061,20221102030600,17,0,820,1,0,1,999,160,0,1,99,99,1,27,2,100,6,1,0,10,111,1
2022,20373,12,7342.8613,20210902006800,17,0,600,99,99,99,999,999,99,99,99,99,1,44,1,200,4,1,0,10,123,1
2022,20377,12,5559.433,20221002033000,17,0,820,1,1,2,999,170,1,1,2,1,1,37,1,100,3,1,100,12,111,1
2022,20377,12,5559.433,20221002033000,17,0,820,1,1,2,999,170,1,1,2,1,2,5,2,100,9,0,0,0,1,0
2022,20379,12,5750.0074,20221202037900,17,0,843,1,0,1,999,220,0,1,99,99,1,33,1,100,1,1,0,10,111,1
2022,20379,12,5750.0074,20221202037900,17,0,843,1,0,1,999,220,0,1,99,99,2,33,2,100,1,1,0,10,123,1
2022,20379,12,5750.0074,20221202037900,17,0,843,1,0,1,999,220,0,1,99,99,3,4,2,100,9,0,0,0,1,0
2022,20381,12,4544.3432,20210902008500,17,0,843,99,99,99,999,999,99,99,99,99,1,42,1,100,4,1,0,10,81,1
2022,20381,12,4544.3432,20210902008500,17,0,843,99,99,99,999,999,99,99,99,99,2,17,2,100,6,1,0,10,71,1
2022,20383,12,5038.3967,20211202019600,17,0,720,1,0,1,999,60,0,1,99,99,1,85,2,100,5,1,0,36,73,2
2022,20386,12,4314.7439,20221002033600,17,0,600,2,5,3,997,90,3,3,2,2,1,38,1,100,1,1,100,21,30,1
2022,20386,12,4314.7439,20221002033600,17,0,600,2,5,3,997,90,3,3,2,2,2,36,2,100,1,1,100,34,30,1
2022,20386,12,4314.7439,20221002033600,17,0,600,2,5,3,997,90,3,3,2,2,3,1,2,100,9,0,100,0,1,0
2022,20386,12,4314.7439,20221002033600,17,0,600,2,5,3,997,90,3,3,2,2,4,6,1,100,9,0,100,0,1,0
2022,20386,12,4314.7439,20221002033600,17,0,600,2,5,3,997,90,3,3,2,2,5,12,1,100,9,0,100,0,1,0
2022,20390,12,5822.1644,20221002034200,17,0,842,1,0,1,999,270,0,1,1,1,1,27,1,100,6,1,0,10,111,1
2022,20392,12,5407.4689,20221102032700,17,0,843,99,99,99,999,999,99,99,99,99,1,55,2,100,1,1,0,34,92,1
2022,20392,12,5407.4689,20221102032700,17,0,843,99,99,99,999,999,99,99,99,99,2,59,1,100,1,1,0,10,123,1
2022,20393,12,4454.2004,20221102032800,17,0,842,99,99,99,999,999,99,99,99,99,1,51,2,100,1,1,0,10,81,1
2022,20393,12,4454.2004,20221102032800,17,0,842,99,99,99,999,999,99,99,99,99,2,56,1,100,1,1,0,10,81,1
2022,20393,12,4454.2004,20221102032800,17,0,842,99,99,99,999,999,99,99,99,99,3,12,2,100,9,0,0,0,1,0
2022,20393,12,4454.2004,20221102032800,17,0,842,99,99,99,999,999,99,99,99,99,4,19,1,100,6,1,0,34,71,1
2022,20393,12,4454.2004,20221102032800,17,0,842,99,99,99,999,999,99,99,99,99,5,52,1,100,6,1,0,34,73,1
2022,20395,12,4364.4909,20221202039500,17,0,820,1,0,1,999,60,0,1,99,99,1,85,1,100,5,2,0,36,71,1
2022,20396,12,5898.6087,20211202021400,17,0,300,2,3,3,300,50,3,2,2,2,1,80,2,100,4,1,200,36,10,1
2022,20399,12,7822.1214,20210902009800,17,0,100,99,99,99,999,999,99,99,99,99,1,36,1,200,6,1,0,34,73,1
2022,20403,12,4343.9886,20211002018500,17,0,740,1,0,1,999,90,0,1,99,99,1,35,2,100,6,1,0,10,111,1
2022,20404,12,4005.7109,20221002035400,17,0,470,1,2,2,100,0,1,1,2,1,1,69,1,200,6,1,0,32,50,2
2022,20405,12,5129.7502,20221102033700,17,0,470,99,99,99,999,999,99,99,99,99,1,76,2,200,6,1,0,10,111,1
2022,20406,12,4734.2777,20211002018900,17,0,730,99,99,99,999,999,99,99,99,99,1,61,1,200,2,1,0,10,73,1
2022,20406,12,4734.2777,20211002018900,17,0,730,99,99,99,999,999,99,99,99,99,2,49,1,200,2,1,0,10,73,1
2022,20406,12,4734.2777,20211002018900,17,0,730,99,99,99,999,999,99,99,99,99,3,56,1,200,2,1,0,10,73,1
2022,20406,12,4734.2777,20211002018900,17,0,730,99,99,99,999,999,99,99,99,99,4,58,1,200,2,1,0,10,73,1
2022,20407,12,4168.4772,20211002019100,17,0,710,1,0,1,999,50,0,1,1,1,1,85,2,100,5,1,0,36,92,1
2022,20408,12,6072.6538,20221102034000,17,0,730,3,5,4,200,140,10,3,2,2,1,47,1,100,6,1,100,10,73,1
2022,20408,12,6072.6538,20221102034000,17,0,730,3,5,4,200,140,10,3,2,2,2,45,2,100,6,1,100,34,111,1
2022,20408,12,6072.6538,20221102034000,17,0,730,3,5,4,200,140,10,3,2,2,3,11,1,100,9,0,100,0,1,0
2022,20408,12,6072.6538,20221102034000,17,0,730,3,5,4,200,140,10,3,2,2,4,18,1,100,6,1,100,34,71,1
2022,20408,12,6072.6538,20221102034000,17,0,730,3,5,4,200,140,10,3,2,2,5,19,2,100,6,1,100,34,81,1
2022,20408,12,6072.6538,20221102034000,17,0,730,3,5,4,200,140,10,3,2,2,6,23,1,100,6,1,100,10,91,1
2022,20413,12,4855.738,20220902042900,17,0,740,1,0,1,999,0,0,1,99,99,1,71,1,100,1,1,500,10,73,1
2022,20413,12,4855.738,20220902042900,17,0,740,1,0,1,999,0,0,1,99,99,2,68,2,100,1,1,500,34,30,1
2022,20413,12,4855.738,20220902042900,17,0,740,1,0,1,999,0,0,1,99,99,3,7,2,100,9,0,500,0,1,0
2022,20413,12,4855.738,20220902042900,17,0,740,1,0,1,999,0,0,1,99,99,4,8,2,100,9,0,500,0,1,0
2022,20413,12,4855.738,20220902042900,17,0,740,1,0,1,999,0,0,1,99,99,5,17,2,100,6,1,500,34,81,1
2022,20416,12,5033.9243,20211202023400,17,0,843,1,0,1,999,270,0,1,99,99,1,26,1,100,6,1,0,10,111,1
2022,20416,12,5033.9243,20211202023400,17,0,843,1,0,1,999,270,0,1,99,99,2,23,1,100,6,1,0,10,81,1
2022,20417,12,9606.713,20211202023500,17,0,843,1,0,1,999,350,0,1,99,99,1,29,1,200,6,1,0,10,125,1
2022,20417,12,9606.713,20211202023500,17,0,843,1,0,1,999,350,0,1,99,99,2,29,2,100,6,1,0,10,111,1
2022,20419,12,5120.1506,20211202023700,17,0,470,3,7,4,150,30,7,2,3,2,1,42,2,100,4,1,0,10,111,2
2022,20420,12,6488.115,20220902043200,17,0,830,1,0,1,999,360,0,1,99,99,1,30,2,100,4,1,0,10,111,1
2022,20420,12,6488.115,20220902043200,17,0,830,1,0,1,999,360,0,1,99,99,2,33,1,801,6,1,0,10,81,1
2022,20421,12,5009.372,20220902043300,17,0,820,1,0,1,999,200,0,1,99,99,1,63,1,100,1,1,0,36,111,1
2022,20421,12,5009.372,20220902043300,17,0,820,1,0,1,999,200,0,1,99,99,2,62,2,100,1,1,0,36,111,1
2022,20422,12,5566.7564,20211002019900,17,0,830,3,6,1,999,90,0,2,3,2,1,25,1,651,6,1,0,10,111,1
2022,20426,12,5005.6802,20221002036900,17,0,830,1,0,1,999,70,0,1,99,99,1,26,2,100,6,1,0,10,111,1
2022,20427,12,5624.7547,20221202042700,17,0,740,1,0,1,999,180,0,1,1,1,1,27,2,100,1,1,0,10,111,1
2022,20427,12,5624.7547,20221202042700,17,0,740,1,0,1,999,180,0,1,1,1,2,31,1,100,1,1,0,10,92,1
2022,20428,12,4958.1366,20210902011500,17,0,600,98,98,98,999,50,98,2,96,96,1,80,1,200,4,1,0,34,73,1
2022,20429,12,10236.4188,20221102035600,17,0,600,2,5,3,999,130,4,2,2,2,1,28,1,200,6,1,300,10,111,2
2022,20431,12,4005.7109,20221002037600,17,0,300,99,99,99,999,999,99,99,99,99,1,75,1,200,3,1,0,36,111,1
2022,20432,12,4310.6489,20221102035900,17,0,830,1,0,1,999,150,0,1,99,99,1,38,1,100,1,1,100,10,20,1
2022,20432,12,4310.6489,20221102035900,17,0,830,1,0,1,999,150,0,1,99,99,2,29,2,100,1,1,100,34,20,1
2022,20432,12,4310.6489,20221102035900,17,0,830,1,0,1,999,150,0,1,99,99,3,0,1,100,9,0,100,0,1,0
2022,20432,12,4310.6489,20221102035900,17,0,830,1,0,1,999,150,0,1,99,99,4,1,1,100,9,0,100,0,1,0
2022,20432,12,4310.6489,20221102035900,17,0,830,1,0,1,999,150,0,1,99,99,5,4,1,100,9,0,100,0,1,0
2022,20433,12,9683.1843,20221202043300,17,0,740,1,1,1,997,0,0,1,2,1,1,25,1,200,6,1,0,10,73,1
2022,20433,12,9683.1843,20221202043300,17,0,740,1,1,1,997,0,0,1,2,1,2,44,2,200,6,1,0,34,73,1
2022,20433,12,9683.1843,20221202043300,17,0,740,1,1,1,997,0,0,1,2,1,3,21,2,200,6,1,0,10,73,1
2022,20434,12,5947.8413,20220902045000,17,0,843,99,99,99,999,999,99,99,99,99,1,24,1,100,6,1,0,10,111,1
2022,20434,12,5947.8413,20220902045000,17,0,843,99,99,99,999,999,99,99,99,99,2,62,1,100,4,1,0,10,73,1
2022,20438,12,7319.9446,20211202025100,17,0,430,99,99,99,999,999,99,99,99,99,1,80,2,200,5,1,0,36,73,1
2022,20438,12,7319.9446,20211202025100,17,0,430,99,99,99,999,999,99,99,99,99,2,58,1,200,6,1,0,34,73,2
2022,20439,12,6051.0916,20211202025200,17,0,820,1,0,1,999,100,0,1,99,99,1,64,1,100,1,1,0,10,111,1
2022,20439,12,6051.0916,20211202025200,17,0,820,1,0,1,999,100,0,1,99,99,2,70,2,100,1,1,100,36,92,1
2022,20440,12,4583.9758,20211002021700,17,0,830,1,0,1,999,340,0,1,99,99,1,45,1,100,1,1,100,10,20,1
2022,20440,12,4583.9758,20211002021700,17,0,830,1,0,1,999,340,0,1,99,99,2,50,2,100,1,1,100,34,73,1
2022,20440,12,4583.9758,20211002021700,17,0,830,1,0,1,999,340,0,1,99,99,3,11,2,100,9,0,100,0,1,0
2022,20440,12,4583.9758,20211002021700,17,0,830,1,0,1,999,340,0,1,99,99,4,14,1,100,9,0,100,0,1,0
2022,20440,12,4583.9758,20211002021700,17,0,830,1,0,1,999,340,0,1,99,99,5,22,2,100,6,1,100,34,81,1
2022,20446,12,4942.464,20210902013200,17,0,820,1,0,1,999,100,0,2,1,1,1,53,2,100,6,1,0,10,81,1
2022,20447,12,8183.9744,20221102037000,17,0,830,99,99,99,999,999,99,99,99,99,1,38,2,200,4,1,0,10,123,1
2022,20451,12,7998.2774,20211102020900,17,0,710,99,99,99,999,999,99,99,99,99,1,55,2,200,1,1,0,10,81,1
2022,20451,12,7998.2774,20211102020900,17,0,710,99,99,99,999,999,99,99,99,99,2,57,1,200,1,1,0,10,73,2
2022,20451,12,7998.2774,20211102020900,17,0,710,99,99,99,999,999,99,99,99,99,3,26,2,200,6,1,0,10,81,1
2022,20451,12,7998.2774,20211102020900,17,0,710,99,99,99,999,999,99,99,99,99,4,29,1,200,6,1,0,10,111,1
2022,20453,12,4172.0346,20211102021000,17,0,830,1,0,1,999,490,0,1,99,99,1,33,2,100,6,1,0,10,123,1
2022,20453,12,4172.0346,20211102021000,17,0,830,1,0,1,999,490,0,1,99,99,2,34,2,100,6,1,0,10,111,1
2022,20454,12,9261.4995,20221102037600,17,0,730,99,99,99,999,999,99,99,99,99,1,41,2,200,6,1,0,10,92,2
2022,20454,12,9261.4995,20221102037600,17,0,730,99,99,99,999,999,99,99,99,99,2,14,1,200,9,0,0,0,1,0
2022,20454,12,9261.4995,20221102037600,17,0,730,99,99,99,999,999,99,99,99,99,3,14,1,200,9,0,0,0,1,0
2022,20455,12,5364.5981,20211002022800,17,0,600,99,99,99,999,999,99,99,99,99,1,85,2,200,5,1,0,36,111,2
2022,20456,12,8130.6845,20211202026800,17,0,500,2,3,3,430,360,3,3,2,2,1,40,2,200,6,1,0,10,81,1
2022,20456,12,8130.6845,20211202026800,17,0,500,2,3,3,430,360,3,3,2,2,2,4,2,200,9,0,0,0,1,0
2022,20456,12,8130.6845,20211202026800,17,0,500,2,3,3,430,360,3,3,2,2,3,11,2,200,9,0,0,0,1,0
2022,20456,12,8130.6845,20211202026800,17,0,500,2,3,3,430,360,3,3,2,2,4,14,2,200,9,0,0,0,1,0
2022,20456,12,8130.6845,20211202026800,17,0,500,2,3,3,430,360,3,3,2,2,5,18,2,200,6,1,0,34,73,1
2022,20457,12,7130.8436,20211002023000,17,0,740,99,99,99,999,999,99,99,99,99,1,53,2,200,6,1,0,36,111,1
2022,20458,12,5810.2465,20221102037900,17,0,830,1,0,1,999,120,0,1,99,99,1,67,2,200,6,1,0,36,73,1
2022,20458,12,5810.2465,20221102037900,17,0,830,1,0,1,999,120,0,1,99,99,2,70,2,200,6,1,0,32,73,2
2022,20461,12,5038.3967,20211202027100,17,0,730,1,0,1,999,100,0,1,99,99,1,85,2,100,5,1,0,36,10,1
2022,20463,12,5826.5023,20211202027200,17,0,842,1,0,1,999,200,0,1,99,99,1,40,1,651,1,1,0,10,111,1
2022,20463,12,5826.5023,20211202027200,17,0,842,1,0,1,999,200,0,1,99,99,2,31,2,651,1,1,0,10,111,1
2022,20463,12,5826.5023,20211202027200,17,0,842,1,0,1,999,200,0,1,99,99,3,3,1,651,9,0,0,0,1,0
2022,20465,12,4738.4179,20210902014000,17,0,820,1,0,1,999,90,0,1,99,99,1,72,1,100,6,1,0,36,124,1
2022,20466,12,4814.792,20211202027600,17,0,710,99,99,99,999,999,99,99,99,99,1,78,1,200,5,1,0,36,81,2
2022,20467,12,5795.7786,20221202046700,17,0,843,1,0,1,999,200,0,1,99,99,1,33,2,100,1,1,0,10,125,1
2022,20467,12,5795.7786,20221202046700,17,0,843,1,0,1,999,200,0,1,99,99,2,34,1,100,1,1,0,10,123,1
2022,20469,12,5407.3014,20221002040600,17,0,830,1,0,1,999,60,0,1,99,99,1,75,2,200,3,1,0,36,91,1
2022,20470,12,4520.5177,20211102021900,17,0,841,1,0,1,999,90,0,1,1,1,1,70,1,651,6,1,0,10,111,1
2022,20470,12,4520.5177,20211102021900,17,0,841,1,0,1,999,90,0,1,1,1,2,48,1,100,6,1,0,10,81,1
2022,20471,12,4701.9175,20221002040700,17,0,842,1,0,1,999,550,0,1,1,1,1,56,1,100,1,1,0,10,73,1
2022,20471,12,4701.9175,20221002040700,17,0,842,1,0,1,999,550,0,1,1,1,2,51,2,100,1,1,0,10,111,1
2022,20471,12,4701.9175,20221002040700,17,0,842,1,0,1,999,550,0,1,1,1,3,20,2,100,6,1,0,21,81,1
2022,20471,12,4701.9175,20221002040700,17,0,842,1,0,1,999,550,0,1,1,1,4,21,2,100,6,1,0,10,81,1
2022,20472,12,4737.4633,20211102022000,17,0,843,1,0,1,999,210,0,1,99,99,1,37,1,100,1,1,0,10,123,1
2022,20472,12,4737.4633,20211102022000,17,0,843,1,0,1,999,210,0,1,99,99,2,35,2,100,1,1,0,10,111,1
2022,20472,12,4737.4633,20211102022000,17,0,843,1,0,1,999,210,0,1,99,99,3,1,2,100,9,0,0,0,1,0
2022,20475,12,4378.5676,20221002040900,17,0,841,1,0,1,999,300,0,1,99,99,1,38,2,100,6,1,0,10,111,1
2022,20475,12,4378.5676,20221002040900,17,0,841,1,0,1,999,300,0,1,99,99,2,38,1,100,6,1,0,10,111,1
2022,20476,12,4337.7048,20221202047600,17,0,843,1,0,1,999,300,0,1,99,99,1,70,1,100,5,1,0,36,111,1
2022,20477,12,4861.9913,20211202028600,17,0,843,1,0,1,999,350,0,1,99,99,1,36,1,100,6,1,0,10,111,1
2022,20477,12,4861.9913,20211202028600,17,0,843,1,0,1,999,350,0,1,99,99,2,25,2,100,6,1,0,10,111,1
2022,20478,12,6645.2833,20221202047800,17,0,830,1,0,1,999,140,0,1,99,99,1,23,2,100,6,1,0,10,111,1
2022,20478,12,6645.2833,20221202047800,17,0,830,1,0,1,999,140,0,1,99,99,2,23,2,100,6,1,0,10,111,1
2022,20479,12,4966.4063,20211002023700,17,0,830,1,0,1,999,120,0,1,99,99,1,32,1,100,1,1,0,10,111,1
2022,20479,12,4966.4063,20211002023700,17,0,830,1,0,1,999,120,0,1,99,99,2,31,2,100,1,1,0,10,111,1
2022,20479,12,4966.4063,20211002023700,17,0,830,1,0,1,999,120,0,1,99,99,3,0,1,100,9,0,0,0,1,0
2022,20482,12,5750.0074,20211202028900,17,0,843,1,0,1,999,550,0,1,99,99,1,32,1,100,1,1,0,10,125,1
2022,20482,12,5750.0074,20211202028900,17,0,843,1,0,1,999,550,0,1,99,99,2,33,2,100,1,1,0,10,125,1
2022,20482,12,5750.0074,20211202028900,17,0,843,1,0,1,999,550,0,1,99,99,3,1,1,100,9,0,0,0,1,0
2022,20483,12,5552.1754,20210902014800,17,0,843,1,0,1,999,130,0,1,99,99,1,58,1,651,1,1,0,10,73,1
2022,20483,12,5552.1754,20210902014800,17,0,843,1,0,1,999,130,0,1,99,99,2,65,2,651,1,1,0,36,111,1
2022,20483,12,5552.1754,20210902014800,17,0,843,1,0,1,999,130,0,1,99,99,3,25,1,651,6,1,0,10,111,1
2022,20483,12,5552.1754,20210902014800,17,0,843,1,0,1,999,130,0,1,99,99,4,30,1,651,1,1,0,10,111,1
2022,20483,12,5552.1754,20210902014800,17,0,843,1,0,1,999,130,0,1,99,99,5,1,2,651,9,0,0,0,1,0
2022,20483,12,5552.1754,20210902014800,17,0,843,1,0,1,999,130,0,1,99,99,6,25,2,651,1,1,0,10,111,1
2022,20487,12,5289.6907,20221002042200,17,0,841,1,0,1,999,100,0,2,1,1,1,34,1,100,6,1,0,10,92,1
2022,20490,12,5344.7017,20221102040600,17,0,843,1,0,1,999,50,0,1,99,99,1,54,1,100,1,1,0,10,124,1
2022,20490,12,5344.7017,20221102040600,17,0,843,1,0,1,999,50,0,1,99,99,2,53,2,100,1,1,0,10,124,1
2022,20490,12,5344.7017,20221102040600,17,0,843,1,0,1,999,50,0,1,99,99,3,16,2,100,6,0,0,34,50,1
2022,20490,12,5344.7017,20221102040600,17,0,843,1,0,1,999,50,0,1,99,99,4,18,2,100,6,1,0,34,60,1
2022,20495,12,9683.1843,20221202049500,17,0,830,2,3,1,999,330,0,1,2,1,1,26,1,200,6,1,0,10,111,1
2022,20496,12,5349.0063,20220902049900,17,0,843,1,0,1,999,550,0,1,99,99,1,55,1,100,1,1,0,10,123,1
2022,20496,12,5349.0063,20220902049900,17,0,843,1,0,1,999,550,0,1,99,99,2,48,2,100,1,1,0,10,125,1
2022,20496,12,5349.0063,20220902049900,17,0,843,1,0,1,999,550,0,1,99,99,3,12,2,100,9,0,0,0,1,0
2022,20496,12,5349.0063,20220902049900,17,0,843,1,0,1,999,550,0,1,99,99,4,15,1,100,6,0,0,34,73,1
2022,20497,12,5472.8016,20220902050000,17,0,720,1,0,1,999,190,0,1,1,1,1,49,1,100,4,1,0,10,91,1
2022,20497,12,5472.8016,20220902050000,17,0,720,1,0,1,999,190,0,1,1,1,2,18,1,100,6,1,200,34,73,1
2022,20497,12,5472.8016,20220902050000,17,0,720,1,0,1,999,190,0,1,1,1,3,22,2,100,6,1,200,34,111,1
2022,20498,12,4179.5033,20221002043600,17,0,740,1,0,1,999,120,0,1,99,99,1,60,2,100,4,1,0,36,111,1
2022,20498,12,4179.5033,20221002043600,17,0,740,1,0,1,999,120,0,1,99,99,2,17,2,100,6,1,0,10,60,1
2022,20500,12,5750.0074,20211202030900,17,0,843,1,0,1,999,550,0,1,99,99,1,32,1,806,1,1,0,10,111,1
2022,20500,12,5750.0074,20211202030900,17,0,843,1,0,1,999,550,0,1,99,99,2,31,2,100,1,1,0,10,111,1
2022,20500,12,5750.0074,20211202030900,17,0,843,1,0,1,999,550,0,1,99,99,3,0,1,803,9,0,0,0,1,0
2022,20502,12,4310.6489,20221102041800,17,0,710,2,4,3,100,120,4,1,2,1,1,29,2,100,1,1,100,10,73,1
2022,20502,12,4310.6489,20221102041800,17,0,710,2,4,3,100,120,4,1,2,1,2,27,1,100,1,1,100,10,73,1
2022,20502,12,4310.6489,20221102041800,17,0,710,2,4,3,100,120,4,1,2,1,3,2,2,100,9,0,100,0,1,0
2022,20502,12,4310.6489,20221102041800,17,0,710,2,4,3,100,120,4,1,2,1,4,4,2,100,9,0,100,0,1,0
2022,20503,12,4740.8008,20210902017600,17,0,730,99,99,99,999,999,99,99,99,99,1,49,2,100,4,1,612,10,111,1
2022,20503,12,4740.8008,20210902017600,17,0,730,99,99,99,999,999,99,99,99,99,2,19,1,100,6,1,612,10,81,1
2022,20503,12,4740.8008,20210902017600,17,0,730,99,99,99,999,999,99,99,99,99,3,21,2,100,6,1,612,10,81,1
2022,20503,12,4740.8008,20210902017600,17,0,730,99,99,99,999,999,99,99,99,99,4,21,2,100,6,1,612,34,81,1
2022,20503,12,4740.8008,20210902017600,17,0,730,99,99,99,999,999,99,99,99,99,5,24,2,100,2,1,612,34,81,1
2022,20503,12,4740.8008,20210902017600,17,0,730,99,99,99,999,999,99,99,99,99,6,25,2,100,6,1,612,10,81,1
2022,20503,12,4740.8008,20210902017600,17,0,730,99,99,99,999,999,99,99,99,99,7,27,1,100,6,1,612,34,81,1
2022,20504,12,4390.8858,20211202031500,17,0,740,99,99,99,999,999,99,99,99,99,1,36,1,100,1,1,0,10,73,1
2022,20504,12,4390.8858,20211202031500,17,0,740,99,99,99,999,999,99,99,99,99,2,35,2,100,1,1,0,34,73,1
2022,20504,12,4390.8858,20211202031500,17,0,740,99,99,99,999,999,99,99,99,99,3,5,2,100,9,0,0,0,1,0
2022,20504,12,4390.8858,20211202031500,17,0,740,99,99,99,999,999,99,99,99,99,4,6,1,100,9,0,0,0,1,0
2022,20507,12,5559.433,20221002044600,17,0,710,1,0,1,999,0,0,1,99,99,1,38,1,100,5,1,100,10,30,1
2022,20507,12,5559.433,20221002044600,17,0,710,1,0,1,999,0,0,1,99,99,2,85,1,100,4,1,100,10,111,2
2022,20511,12,5344.7017,20221102042700,17,0,842,99,99,99,999,999,99,99,99,99,1,51,2,100,1,1,0,10,124,1
2022,20511,12,5344.7017,20221102042700,17,0,842,99,99,99,999,999,99,99,99,99,2,49,1,100,1,1,0,10,92,1
2022,20511,12,5344.7017,20221102042700,17,0,842,99,99,99,999,999,99,99,99,99,3,13,1,100,9,0,0,0,1,0
2022,20515,12,5157.1291,20221002045500,17,0,600,99,99,99,999,999,99,99,99,99,1,61,1,100,1,1,100,32,73,1
2022,20515,12,5157.1291,20221002045500,17,0,600,99,99,99,999,999,99,99,99,99,2,56,2,100,1,1,100,10,73,1
2022,20518,12,4853.6016,20211002027700,17,0,600,1,0,1,999,70,0,1,99,99,1,32,2,100,6,1,100,10,30,1
2022,20519,12,4966.1487,20211002027900,17,0,841,1,0,1,999,200,0,1,99,99,1,27,2,100,6,1,0,10,123,1
2022,20522,12,4675.0446,20211002028100,17,0,830,1,0,1,999,300,0,1,99,99,1,46,2,100,1,1,0,10,123,1
2022,20522,12,4675.0446,20211002028100,17,0,830,1,0,1,999,300,0,1,99,99,2,59,1,100,1,1,100,10,73,1
2022,20523,12,4871.5681,20221102043900,17,0,842,1,0,1,999,290,0,1,99,99,1,38,1,100,6,1,0,10,124,1
2022,20523,12,4871.5681,20221102043900,17,0,842,1,0,1,999,290,0,1,99,99,2,40,2,100,6,1,0,10,123,1
2022,20526,12,5160.908,20221202052600,17,0,843,99,99,99,999,999,99,99,99,99,1,42,2,100,4,1,0,10,111,1
2022,20526,12,5160.908,20221202052600,17,0,843,99,99,99,999,999,99,99,99,99,2,42,1,100,4,1,0,12,111,1
2022,20527,12,6449.304,20211202033700,17,0,842,1,0,1,999,500,0,1,99,99,1,21,2,651,6,1,0,34,81,1
2022,20527,12,6449.304,20211202033700,17,0,842,1,0,1,999,500,0,1,99,99,2,49,2,651,1,1,0,10,111,1
2022,20527,12,6449.304,20211202033700,17,0,842,1,0,1,999,500,0,1,99,99,3,50,1,651,1,1,0,10,81,1
2022,20527,12,6449.304,20211202033700,17,0,842,1,0,1,999,500,0,1,99,99,4,16,1,651,6,0,0,34,50,1
2022,20529,12,11110.8108,20210902019900,17,0,820,99,99,99,999,999,99,99,99,99,1,32,1,200,6,1,0,10,123,1
2022,20533,12,5738.77,20220902053900,17,0,300,1,0,1,999,50,0,1,99,99,1,85,2,200,5,1,0,36,73,2
2022,20534,12,4664.7849,20211002029400,17,0,730,1,0,1,999,400,0,1,99,99,1,56,1,100,1,1,0,10,111,1
2022,20534,12,4664.7849,20211002029400,17,0,730,1,0,1,999,400,0,1,99,99,2,54,2,100,1,1,0,10,111,1
2022,20534,12,4664.7849,20211002029400,17,0,730,1,0,1,999,400,0,1,99,99,3,21,1,100,6,1,0,10,81,1
2022,20536,12,5344.7017,20221102044800,17,0,843,99,99,99,999,999,99,99,99,99,1,55,1,100,1,1,0,10,125,1
2022,20536,12,5344.7017,20221102044800,17,0,843,99,99,99,999,999,99,99,99,99,2,53,2,100,1,1,0,34,123,1
2022,20536,12,5344.7017,20221102044800,17,0,843,99,99,99,999,999,99,99,99,99,3,14,1,100,9,0,0,0,1,0
2022,20536,12,5344.7017,20221102044800,17,0,843,99,99,99,999,999,99,99,99,99,4,15,2,100,6,0,0,34,50,1
2022,20536,12,5344.7017,20221102044800,17,0,843,99,99,99,999,999,99,99,99,99,5,17,2,100,6,1,0,10,71,1
2022,20540,12,6027.9088,20211202034600,17,0,841,1,0,2,997,150,2,2,1,1,1,52,1,100,4,1,100,10,91,1
2022,20540,12,6027.9088,20211202034600,17,0,841,1,0,2,997,150,2,2,1,1,2,28,2,100,6,1,100,10,73,1
2022,20540,12,6027.9088,20211202034600,17,0,841,1,0,2,997,150,2,2,1,1,3,3,2,100,9,0,100,0,1,0
2022,20540,12,6027.9088,20211202034600,17,0,841,1,0,2,997,150,2,2,1,1,4,5,1,100,9,0,100,0,1,0
2022,20540,12,6027.9088,20211202034600,17,0,841,1,0,2,997,150,2,2,1,1,5,7,1,100,9,0,100,0,1,0
2022,20541,12,5674.7502,20211202034700,17,0,740,1,0,1,890,550,0,1,1,1,1,27,2,100,1,1,200,10,81,1
2022,20541,12,5674.7502,20211202034700,17,0,740,1,0,1,890,550,0,1,1,1,2,25,1,200,1,1,0,34,73,1
2022,20541,12,5674.7502,20211202034700,17,0,740,1,0,1,890,550,0,1,1,1,3,0,1,801,9,0,200,0,1,0
2022,20541,12,5674.7502,20211202034700,17,0,740,1,0,1,890,550,0,1,1,1,4,2,2,801,9,0,200,0,1,0
2022,20541,12,5674.7502,20211202034700,17,0,740,1,0,1,890,550,0,1,1,1,5,3,2,801,9,0,200,0,1,0
2022,20544,12,5810.2465,20221102045500,17,0,820,99,99,99,999,999,99,99,99,99,1,80,2,200,6,1,0,36,123,1
2022,20544,12,5810.2465,20221102045500,17,0,820,99,99,99,999,999,99,99,99,99,2,33,1,200,6,1,0,21,111,1
2022,20547,12,4004.3176,20211102029000,17,0,600,1,1,2,420,270,1,2,2,1,1,41,2,100,6,1,200,21,92,1
2022,20547,12,4004.3176,20211102029000,17,0,600,1,1,2,420,270,1,2,2,1,2,66,2,100,4,1,200,21,73,1
2022,20551,12,5056.0988,20210902021300,17,0,710,1,0,1,999,0,0,1,1,1,1,41,1,100,1,1,100,10,71,1
